Power,p2,m_gas
154.1,1.14,49322
154.7,1.14,49291
154.3,1.14,49410
153.9,1.14,49297
154.3,1.14,49283
154.2,1.14,49269
154.5,1.14,49275
154.3,1.14,49317
154.6,1.14,49295
154.1,1.14,49328
154.3,1.14,49147
154.2,1.14,49318
154.7,1.14,49234
154.8,1.14,49336
154.7,1.14,49330
154.4,1.14,49293
154.5,1.14,49258
154.1,1.14,49284
154.7,1.14,49321
154.5,1.14,49206
154.2,1.14,49248
154.8,1.14,49258
154.2,1.14,49353
154.3,1.14,49215
154.5,1.14,49273
154.4,1.14,49374
154.6,1.14,49217
154.5,1.14,49334
154.5,1.14,49259
154.4,1.14,49292
154.6,1.14,49141
154.8,1.14,49274
154.2,1.14,49272
154.6,1.14,49328
154.2,1.14,49292
154.8,1.14,49338
154.7,1.14,49363
154.3,1.14,49317
154.6,1.14,49368
155.0,1.14,49323
154.2,1.14,49302
154.0,1.14,49215
154.5,1.14,49270
154.5,1.14,49308
154.2,1.14,49285
154.8,1.14,49331
154.9,1.14,49390
154.1,1.14,49212
154.2,1.14,49267
154.0,1.14,49278
154.1,1.14,49298
154.7,1.14,49259
154.7,1.14,49230
154.4,1.14,49303
154.7,1.14,49377
154.1,1.14,49272
154.5,1.14,49315
154.4,1.14,49368
154.4,1.14,49243
154.2,1.14,49246
154.3,1.14,49335
154.4,1.14,49264
154.2,1.14,49344
154.5,1.14,49258
154.7,1.14,49315
154.7,1.14,49285
155.2,1.14,49339
154.7,1.14,49295
155.1,1.14,49371
154.5,1.15,49449
154.7,1.14,49265
154.4,1.14,49351
154.9,1.14,49304
154.2,1.14,49354
154.3,1.14,49256
154.1,1.14,49346
154.1,1.14,49292
155.2,1.14,49328
153.9,1.14,49346
154.2,1.14,49409
154.1,1.14,49358
154.6,1.14,49418
154.3,1.14,49326
154.7,1.14,49385
154.4,1.14,49298
154.8,1.14,49344
154.2,1.14,49323
154.6,1.14,49178
154.5,1.14,49342
154.6,1.14,49300
154.2,1.14,49389
154.6,1.14,49331
154.6,1.14,49260
154.4,1.14,49360
154.4,1.14,49286
154.8,1.14,49293
154.5,1.14,49142
154.9,1.14,49238
154.5,1.14,49350
154.8,1.14,49315
154.8,1.14,49349
154.8,1.14,49439
154.6,1.14,49286
154.4,1.14,49319
154.1,1.14,49292
154.4,1.14,49222
154.4,1.14,49235
154.1,1.14,49286
154.3,1.14,49343
155.2,1.14,49301
154.6,1.14,49332
154.2,1.14,49261
154.5,1.14,49243
154.1,1.14,49332
154.3,1.14,49223
154.3,1.14,49326
154.4,1.14,49313
155.2,1.14,49290
154.2,1.14,49298
154.3,1.14,49252
155.2,1.14,49276
154.4,1.14,49241
154.6,1.14,49361
154.2,1.14,49322
154.5,1.14,49389
154.4,1.14,49260
154.7,1.14,49414
154.6,1.14,49327
154.8,1.14,49286
154.8,1.14,49288
154.6,1.14,49341
154.3,1.14,49365
154.2,1.14,49288
154.5,1.14,49287
154.5,1.14,49336
154.6,1.14,49373
154.3,1.14,49242
155.1,1.14,49314
154.0,1.14,49261
154.5,1.14,49304
154.4,1.15,49297
154.4,1.14,49322
155.0,1.14,49365
155.1,1.14,49333
154.2,1.14,49299
154.2,1.14,49318
154.4,1.14,49328
154.9,1.14,49224
154.4,1.14,49238
154.3,1.14,49251
154.7,1.15,49353
154.2,1.14,49259
154.5,1.14,49383
154.4,1.14,49333
154.8,1.14,49279
154.8,1.14,49300
154.5,1.15,49407
154.7,1.14,49322
154.4,1.14,49271
154.9,1.14,49237
154.1,1.14,49437
154.5,1.14,49314
154.9,1.14,49333
154.7,1.15,49299
154.4,1.14,49296
154.5,1.14,49306
154.6,1.14,49219
154.4,1.14,49315
154.9,1.14,49274
154.0,1.14,49260
154.7,1.14,49212
154.1,1.14,49305
154.0,1.14,49324
154.2,1.14,49416
154.7,1.14,49303
154.3,1.14,49428
155.0,1.14,49330
154.0,1.14,49283
154.7,1.14,49277
155.2,1.15,49204
154.4,1.14,49335
154.6,1.14,49320
154.9,1.14,49285
154.9,1.15,49388
154.8,1.14,49362
154.7,1.15,49379
154.6,1.15,49505
155.0,1.14,49324
154.5,1.14,49320
155.0,1.14,49333
154.6,1.14,49305
155.0,1.14,49361
154.6,1.14,49248
154.7,1.14,49381
154.5,1.14,49310
154.6,1.14,49414
154.4,1.14,49303
154.6,1.14,49297
154.4,1.15,49388
154.9,1.14,49185
154.7,1.15,49342
154.1,1.15,49188
154.5,1.14,49269
154.4,1.14,49222
154.3,1.14,49316
154.8,1.14,49319
154.4,1.15,49486
154.8,1.15,49334
154.4,1.15,49335
154.5,1.15,49278
154.2,1.15,49331
154.1,1.14,49229
154.8,1.14,49234
154.7,1.14,49314
154.5,1.14,49244
154.8,1.14,49301
155.0,1.15,49332
154.7,1.14,49306
154.4,1.14,49289
154.9,1.14,49267
154.1,1.14,49421
154.8,1.14,49303
154.3,1.14,49256
153.9,1.14,49205
154.5,1.14,49291
154.8,1.14,49165
154.3,1.14,49308
154.5,1.14,49319
154.5,1.14,49325
154.9,1.14,49339
154.4,1.14,49271
154.8,1.15,49415
154.9,1.15,49244
154.7,1.15,49346
154.4,1.14,49234
154.7,1.14,49287
154.6,1.14,49212
154.5,1.15,49321
154.5,1.15,49286
154.4,1.14,49327
154.3,1.14,49216
154.8,1.14,49243
154.4,1.14,49306
155.0,1.14,49272
154.2,1.14,49294
154.3,1.14,49277
154.3,1.14,49301
154.6,1.14,49205
154.3,1.14,49269
154.4,1.14,49353
154.8,1.14,49278
154.4,1.15,49279
154.5,1.14,49402
154.1,1.14,49275
155.6,1.14,49427
155.4,1.15,49454
155.1,1.15,49374
155.1,1.15,49350
154.1,1.15,49326
153.8,1.14,49242
154.4,1.14,49237
153.7,1.15,49283
154.7,1.14,49214
155.5,1.14,49366
154.5,1.15,49417
154.5,1.14,49290
155.0,1.14,49244
155.1,1.14,49252
154.2,1.14,49294
155.1,1.14,49336
154.0,1.15,49513
154.8,1.15,49347
154.4,1.14,49293
154.4,1.14,49311
154.9,1.14,49310
154.3,1.14,49307
154.5,1.14,49227
154.8,1.14,49303
154.6,1.15,49286
154.5,1.14,49312
154.0,1.14,49318
154.4,1.14,49355
154.3,1.14,49303
154.4,1.14,49318
155.1,1.14,49315
154.5,1.14,49314
154.8,1.14,49400
154.9,1.14,49341
154.5,1.14,49238
152.6,1.13,48629
152.2,1.13,48532
154.0,1.13,48699
153.3,1.13,48890
153.1,1.14,48637
153.0,1.14,48786
153.4,1.14,48866
153.2,1.14,48960
153.3,1.14,48909
153.3,1.14,48872
153.4,1.14,48988
154.1,1.14,48825
153.5,1.14,49019
153.3,1.14,48892
154.1,1.14,48936
153.9,1.14,48872
153.7,1.14,48882
153.5,1.14,49011
153.6,1.14,48905
154.1,1.14,48884
154.8,1.14,48960
154.7,1.14,49039
154.8,1.14,49209
154.8,1.14,49262
154.0,1.14,49098
154.3,1.14,49076
154.4,1.14,48980
154.4,1.14,49006
154.6,1.14,49008
154.5,1.14,49002
154.2,1.14,49008
154.1,1.14,48957
154.0,1.14,48970
154.3,1.14,48866
154.3,1.14,48889
154.2,1.14,48942
153.8,1.14,49126
153.5,1.14,48919
154.2,1.14,48980
154.2,1.14,48888
154.4,1.14,48840
153.7,1.14,48933
154.3,1.14,48918
154.2,1.14,48950
154.4,1.14,48945
154.0,1.14,48895
154.0,1.14,48954
153.6,1.14,48838
154.3,1.14,48932
154.2,1.14,48873
153.9,1.14,49030
153.8,1.14,48874
153.4,1.14,48971
154.3,1.14,48956
154.1,1.14,48903
154.1,1.14,48891
154.3,1.14,48954
153.6,1.14,48968
154.2,1.14,48849
154.0,1.14,48916
153.8,1.14,48962
154.3,1.14,48817
154.0,1.14,48937
153.9,1.14,48971
154.2,1.14,49067
153.8,1.14,48925
154.4,1.14,48908
153.6,1.14,48909
154.3,1.14,48917
153.7,1.14,48902
154.1,1.14,48920
153.8,1.14,49039
154.6,1.14,48919
154.1,1.14,48995
154.1,1.14,48946
155.6,1.14,48935
155.0,1.14,48939
153.8,1.14,48988
154.0,1.14,49031
154.2,1.14,48987
154.5,1.14,49008
154.2,1.14,49070
154.3,1.14,48981
153.8,1.14,48919
154.1,1.14,48820
154.1,1.14,49022
154.0,1.14,49035
154.1,1.14,49071
154.0,1.14,49001
154.6,1.14,48910
154.2,1.14,48976
154.4,1.14,48991
154.4,1.14,48931
154.2,1.14,48927
154.2,1.14,49055
154.0,1.14,48959
153.9,1.14,49030
155.1,1.14,49039
154.8,1.15,49204
154.7,1.14,49053
154.5,1.14,49054
153.9,1.14,48984
154.8,1.14,48925
154.1,1.14,48996
154.5,1.14,49055
154.6,1.14,49085
154.3,1.14,49041
154.0,1.14,49022
155.0,1.14,49023
154.0,1.14,49049
153.9,1.14,49048
154.1,1.14,48999
154.7,1.14,49009
154.6,1.14,48979
153.8,1.14,49029
153.9,1.14,49031
154.4,1.14,49048
154.8,1.14,49004
154.1,1.14,48985
154.6,1.14,49073
154.4,1.14,49052
154.1,1.14,49009
154.3,1.14,49073
154.4,1.14,48968
154.6,1.14,49075
154.0,1.14,49045
154.1,1.14,49087
154.4,1.14,49016
154.8,1.14,49105
154.8,1.14,49074
154.4,1.14,49070
154.4,1.14,49068
154.3,1.14,48952
154.7,1.14,49086
154.5,1.14,49043
154.2,1.14,49127
154.3,1.14,49228
154.4,1.14,49016
154.5,1.14,49108
154.0,1.14,49128
154.7,1.14,49101
154.2,1.14,49008
154.9,1.14,49224
154.8,1.14,49097
154.8,1.14,49121
154.0,1.14,49154
154.3,1.14,48995
154.2,1.14,49089
154.6,1.14,48957
154.3,1.14,49059
154.9,1.14,49037
154.2,1.14,49117
154.8,1.14,49056
154.6,1.14,49113
154.4,1.14,49013
154.4,1.14,49045
154.1,1.14,49046
154.4,1.14,49044
154.6,1.14,49114
154.9,1.14,49099
155.0,1.14,49121
154.9,1.14,49164
154.2,1.14,49102
154.4,1.14,48930
154.6,1.14,48967
154.4,1.14,49044
154.1,1.14,49035
154.7,1.14,49126
154.4,1.14,49056
154.6,1.14,49166
155.0,1.14,49108
154.8,1.14,49108
154.5,1.15,49089
154.9,1.14,49026
154.6,1.14,49176
154.7,1.14,49034
154.4,1.15,49099
154.7,1.14,49088
154.9,1.14,49186
154.4,1.14,49124
154.3,1.14,49088
154.8,1.14,49111
154.3,1.14,49080
154.5,1.14,49110
154.6,1.14,49053
154.5,1.14,49078
154.8,1.14,48958
154.2,1.14,49096
154.4,1.14,48984
154.4,1.14,49222
154.5,1.14,49057
154.7,1.14,49087
154.5,1.14,49150
154.6,1.14,49023
154.8,1.14,49122
154.3,1.14,49061
154.7,1.14,49006
154.5,1.14,49039
155.0,1.14,49025
154.7,1.14,49104
154.6,1.14,49135
155.3,1.14,49083
154.8,1.14,49041
154.5,1.14,49067
154.5,1.14,49013
154.8,1.14,49159
154.4,1.14,49142
154.3,1.14,49177
154.3,1.14,49100
154.5,1.14,49064
154.7,1.14,49070
154.2,1.14,49059
154.5,1.14,49073
155.0,1.14,49006
154.0,1.14,49058
155.1,1.14,49019
155.2,1.14,49084
154.9,1.14,49137
154.8,1.14,49164
154.5,1.14,49080
154.6,1.14,49123
155.2,1.14,49156
154.4,1.14,49184
154.5,1.14,49128
154.8,1.14,49048
154.6,1.14,49151
154.3,1.14,49105
154.6,1.14,49122
154.7,1.14,49113
154.9,1.14,49093
154.5,1.14,49096
154.8,1.14,49086
154.4,1.14,49141
154.7,1.14,49026
154.1,1.14,49073
154.3,1.14,49056
154.7,1.14,49100
154.6,1.14,49101
154.4,1.14,49112
153.9,1.14,49103
153.9,1.14,49031
154.8,1.14,49092
154.2,1.14,49032
154.8,1.14,49152
154.3,1.14,49091
155.0,1.14,49092
154.9,1.14,49082
154.7,1.14,49012
155.0,1.14,49039
155.8,1.14,49041
154.5,1.15,49291
155.3,1.14,49045
154.6,1.14,49131
155.0,1.14,49173
154.7,1.14,49218
154.7,1.14,49171
154.9,1.14,49157
154.2,1.14,49054
155.0,1.14,49072
154.8,1.14,49189
154.2,1.14,49126
154.4,1.14,49105
154.3,1.14,49113
154.4,1.14,49135
154.3,1.14,49060
154.9,1.14,49160
154.4,1.14,49138
154.3,1.14,49183
154.1,1.14,49129
154.2,1.14,48998
154.3,1.14,49146
154.7,1.14,48999
154.9,1.14,49060
154.5,1.14,49059
154.2,1.14,49033
155.0,1.14,49092
154.7,1.14,49329
154.1,1.14,49130
154.4,1.14,49071
155.2,1.14,49066
154.8,1.14,49073
155.0,1.14,49080
154.3,1.15,49260
154.4,1.14,49071
155.0,1.14,49006
154.8,1.14,49084
154.9,1.14,49105
154.9,1.14,49173
154.9,1.14,49098
154.2,1.14,49057
154.7,1.14,49104
154.3,1.14,49129
154.4,1.14,49132
154.4,1.14,49157
154.8,1.15,49176
154.4,1.15,49143
154.9,1.14,49107
155.0,1.14,49107
155.0,1.14,49175
154.7,1.15,49131
155.0,1.14,49143
154.6,1.15,49198
154.8,1.14,49179
155.3,1.14,49226
155.8,1.15,49282
154.9,1.15,49264
155.2,1.15,49310
154.9,1.14,49227
154.5,1.15,49309
154.9,1.14,49160
154.6,1.14,49056
155.1,1.14,49065
154.5,1.14,49177
154.5,1.15,49148
154.5,1.15,49136
154.9,1.14,49069
154.8,1.14,49140
154.7,1.15,49134
154.7,1.14,49166
154.8,1.14,49154
154.9,1.14,49148
155.0,1.15,49142
155.5,1.14,49150
154.7,1.14,49036
154.5,1.14,49152
154.3,1.14,49123
155.4,1.14,49123
154.3,1.15,49249
154.9,1.14,49014
154.5,1.14,49193
155.4,1.14,49105
154.6,1.14,49131
154.2,1.14,49044
154.6,1.14,49018
155.1,1.14,49158
154.7,1.14,49133
154.9,1.14,49190
155.2,1.14,49090
154.3,1.14,49127
154.8,1.14,49073
155.4,1.14,49041
155.2,1.15,49310
154.7,1.14,49056
154.7,1.14,49086
154.9,1.14,49098
154.5,1.14,49204
154.5,1.14,49068
154.6,1.14,49119
154.1,1.14,49152
154.0,1.14,49121
154.2,1.14,49103
154.6,1.14,48985
154.0,1.14,49119
155.7,1.14,49145
154.7,1.14,49168
155.5,1.14,49418
154.4,1.14,49241
154.6,1.14,49131
154.4,1.14,48970
154.2,1.14,49069
154.9,1.14,49001
154.7,1.14,49086
154.7,1.14,49100
155.1,1.14,49191
154.4,1.14,49127
154.3,1.14,49081
154.3,1.14,49134
154.5,1.14,49111
154.4,1.14,49096
154.4,1.14,49072
154.1,1.14,49100
154.8,1.14,49122
154.8,1.14,49160
154.5,1.14,49238
154.6,1.14,49146
154.3,1.14,49116
154.2,1.14,49082
154.2,1.14,49044
154.8,1.15,49139
154.7,1.14,49217
152.4,1.13,49058
152.7,1.13,48965
152.9,1.14,48950
152.6,1.13,48919
153.1,1.14,48912
153.2,1.14,49023
153.2,1.14,48929
153.3,1.14,49029
152.6,1.14,49032
153.1,1.14,48943
152.7,1.14,49070
153.1,1.14,49035
153.6,1.14,49106
153.7,1.14,49082
153.5,1.14,49052
153.4,1.14,49114
153.7,1.14,48971
153.5,1.14,49163
152.9,1.14,49113
153.5,1.14,49004
153.2,1.14,49171
153.6,1.14,49023
153.5,1.14,49108
153.6,1.14,49083
153.0,1.14,49099
153.5,1.14,49037
153.5,1.14,49005
153.6,1.14,49120
153.9,1.14,49123
153.8,1.14,49173
153.6,1.14,49201
153.5,1.14,49078
153.5,1.14,49125
154.0,1.14,49121
154.2,1.14,49259
154.8,1.14,49231
154.4,1.14,49288
153.5,1.14,49349
153.7,1.14,49253
154.0,1.14,49185
153.9,1.14,49126
153.6,1.14,49109
153.6,1.14,49178
153.5,1.14,49097
153.9,1.14,49158
153.9,1.14,49114
153.8,1.14,49218
153.7,1.14,49223
153.3,1.14,49137
153.3,1.14,49140
153.6,1.14,49067
154.1,1.14,49184
154.1,1.14,48978
153.6,1.14,49223
152.9,1.14,49065
153.2,1.14,49140
153.3,1.14,49095
153.1,1.14,49062
153.5,1.14,49082
153.6,1.14,49079
153.2,1.14,49095
153.6,1.14,49193
153.2,1.14,49128
153.5,1.14,49052
154.0,1.14,49029
153.6,1.14,49188
153.7,1.14,49141
153.7,1.14,49158
153.6,1.14,49155
153.4,1.14,49129
153.9,1.14,49133
153.9,1.14,49291
153.9,1.14,49180
153.6,1.14,49151
153.6,1.14,49156
153.2,1.14,49135
153.8,1.14,49138
154.0,1.14,49110
153.6,1.14,49137
153.4,1.14,49132
154.0,1.14,49156
153.9,1.14,49187
153.5,1.14,49152
153.8,1.14,49203
153.8,1.14,49175
153.6,1.14,49076
153.7,1.14,49176
153.6,1.14,49196
153.9,1.14,49231
153.3,1.14,49159
154.0,1.14,49154
153.4,1.14,49190
153.9,1.14,49030
153.6,1.14,49187
154.1,1.14,49178
154.0,1.14,49265
153.5,1.14,49154
153.3,1.14,49183
153.8,1.14,49174
153.9,1.14,49102
153.8,1.14,49200
153.9,1.14,49189
154.0,1.14,49201
153.5,1.14,49140
154.0,1.14,49118
153.8,1.14,49171
153.7,1.14,49001
154.4,1.14,49215
154.4,1.14,49203
153.7,1.14,49401
153.9,1.14,49203
154.1,1.14,49175
153.5,1.14,49188
153.9,1.14,49125
153.9,1.14,49203
153.8,1.14,49237
153.8,1.14,49280
154.2,1.14,49187
153.7,1.14,49209
154.0,1.14,49233
154.0,1.14,49178
153.8,1.14,49174
153.7,1.14,49178
153.4,1.14,49179
153.7,1.14,49247
154.2,1.14,49334
154.0,1.14,49225
153.8,1.14,49188
153.6,1.14,49186
153.9,1.14,49125
153.8,1.14,49271
154.2,1.14,49247
153.7,1.14,49180
153.3,1.14,49158
153.6,1.14,49171
153.5,1.14,49189
153.8,1.14,49178
154.2,1.14,49117
153.5,1.14,49249
153.7,1.14,49301
153.7,1.14,49236
154.2,1.14,49158
153.4,1.14,49197
153.8,1.14,49155
153.6,1.14,49166
154.4,1.14,49214
153.2,1.14,49241
154.1,1.14,49189
154.1,1.14,49175
153.8,1.14,49141
153.7,1.14,49061
153.3,1.14,49189
153.6,1.14,49145
153.3,1.14,49223
153.9,1.14,49155
153.8,1.14,49236
153.4,1.14,49182
153.8,1.14,49094
153.3,1.14,49152
153.9,1.14,49134
153.2,1.14,49217
153.6,1.14,49058
154.0,1.14,49200
154.0,1.14,49166
154.3,1.14,49194
153.3,1.14,49169
153.6,1.14,49158
153.7,1.14,49192
153.8,1.14,49079
154.0,1.14,49205
153.9,1.14,49188
154.1,1.14,49278
153.3,1.14,49166
153.7,1.14,49310
153.6,1.14,49235
154.2,1.14,49271
154.1,1.14,49154
153.7,1.14,49166
154.4,1.14,49189
154.1,1.14,49197
154.4,1.14,49243
153.7,1.14,49227
153.9,1.14,49275
153.8,1.14,49133
153.4,1.14,49250
153.5,1.14,49193
153.9,1.14,49214
154.0,1.14,49217
153.6,1.14,49173
153.5,1.14,49220
153.7,1.14,49214
154.0,1.14,49239
154.0,1.14,49190
153.5,1.14,49243
154.1,1.14,49238
153.7,1.14,49172
153.4,1.14,49226
153.9,1.14,49147
153.9,1.14,49231
153.9,1.14,49257
153.7,1.14,49176
153.8,1.14,49205
153.7,1.14,49154
154.0,1.14,49219
154.1,1.14,49161
153.1,1.14,49241
153.8,1.14,49207
154.2,1.14,49264
154.2,1.14,49243
153.7,1.14,49206
153.9,1.14,49263
153.7,1.14,49140
154.2,1.14,49281
154.2,1.14,49180
154.2,1.14,49225
154.0,1.14,49234
154.3,1.14,49162
153.5,1.14,49233
153.8,1.14,49046
153.8,1.14,49239
154.1,1.14,49226
153.5,1.14,49285
153.6,1.14,49233
154.2,1.14,49123
154.0,1.14,49235
153.6,1.14,49137
153.7,1.14,49284
153.9,1.14,49281
153.8,1.14,49261
153.4,1.14,49255
153.7,1.14,49126
153.3,1.14,49221
154.3,1.14,49117
153.4,1.14,49249
154.1,1.14,49171
153.6,1.14,49279
154.0,1.14,49206
153.7,1.14,49234
153.4,1.14,49197
153.6,1.14,49061
153.7,1.14,49284
153.7,1.14,49160
153.4,1.14,49207
153.7,1.14,49109
153.8,1.14,49294
153.8,1.14,49043
153.4,1.14,49170
153.6,1.14,49203
153.6,1.14,49299
154.3,1.14,49204
153.7,1.14,49205
153.6,1.14,49194
153.9,1.14,49179
154.1,1.14,49229
153.8,1.14,49264
153.4,1.14,49249
153.6,1.14,49153
153.5,1.14,49174
153.9,1.14,49200
154.2,1.14,49215
153.9,1.14,49256
153.5,1.14,49183
153.6,1.14,49197
153.7,1.14,49156
153.7,1.14,49214
154.0,1.14,49192
153.5,1.14,49265
154.2,1.14,49195
154.0,1.14,49280
153.7,1.14,49215
153.5,1.14,49178
153.4,1.14,49248
154.1,1.14,49202
153.7,1.14,49239
154.0,1.14,49213
153.9,1.14,49261
154.0,1.14,49224
154.1,1.14,49180
154.1,1.14,49222
154.4,1.14,49186
154.1,1.14,49267
153.7,1.14,49187
153.9,1.14,49269
153.7,1.14,49166
154.1,1.14,49179
154.8,1.14,49167
153.8,1.14,49243
153.5,1.14,49254
153.5,1.14,49230
153.7,1.14,49269
153.3,1.14,49285
154.4,1.14,49028
154.6,1.14,49333
153.6,1.14,49276
153.6,1.14,49208
153.6,1.14,49298
153.6,1.14,49135
154.3,1.14,49207
154.0,1.14,49136
153.7,1.14,49268
152.4,1.16,49033
151.6,1.15,48750
151.8,1.14,48491
152.3,1.15,48871
152.5,1.15,48893
153.0,1.15,48952
153.6,1.15,49126
154.1,1.15,48986
152.7,1.15,49048
153.1,1.15,48852
153.0,1.15,49040
153.0,1.15,48971
152.9,1.15,49073
152.8,1.15,48920
153.7,1.15,48984
153.2,1.15,49177
153.3,1.15,49031
153.9,1.15,49079
153.0,1.15,49067
152.4,1.15,48958
153.5,1.15,49088
152.9,1.15,48898
153.5,1.15,48983
153.5,1.15,48988
154.1,1.15,49084
153.1,1.15,49277
153.5,1.15,48989
152.8,1.15,48954
153.3,1.15,48883
153.3,1.15,49076
152.9,1.15,49033
153.5,1.15,49037
153.3,1.15,48981
153.3,1.15,48898
153.4,1.15,48992
152.9,1.15,49031
152.8,1.15,48996
153.4,1.15,48910
153.1,1.15,49033
153.2,1.15,48948
153.9,1.15,48974
153.1,1.15,49256
153.2,1.15,49044
153.6,1.15,48988
153.6,1.15,49008
153.3,1.15,48961
153.0,1.15,49220
153.0,1.15,48880
152.6,1.15,48997
153.6,1.15,49027
152.9,1.15,49058
153.2,1.15,49061
153.5,1.15,49007
153.4,1.15,49061
153.4,1.15,48996
153.1,1.15,49111
153.2,1.15,48981
153.0,1.15,49093
153.6,1.15,49021
153.5,1.15,49033
153.2,1.15,49006
153.1,1.15,48924
153.3,1.15,49126
153.7,1.15,49033
153.6,1.15,49159
153.6,1.15,49121
154.0,1.15,49089
153.7,1.15,49063
153.6,1.15,49017
154.0,1.15,49023
153.4,1.15,49107
153.4,1.15,49115
153.3,1.15,49089
153.6,1.15,49010
153.0,1.15,49081
153.4,1.15,48962
154.0,1.15,49123
153.7,1.15,49054
153.2,1.15,49227
153.8,1.15,49076
153.5,1.15,49146
153.8,1.15,49091
153.2,1.15,49079
154.0,1.15,49084
154.0,1.15,49061
153.5,1.15,49100
154.1,1.15,49177
153.8,1.15,49180
154.1,1.15,49106
153.8,1.15,49135
153.8,1.15,49127
153.9,1.15,48979
153.6,1.15,49200
153.5,1.15,49136
153.5,1.15,49102
154.4,1.15,49333
153.8,1.15,49145
153.9,1.15,49123
153.7,1.15,49186
153.8,1.15,49277
153.9,1.15,49183
153.9,1.15,49126
153.9,1.15,49148
154.1,1.15,49154
153.9,1.15,49216
154.4,1.15,49181
154.2,1.15,49195
154.3,1.15,49199
153.8,1.15,49225
153.9,1.15,49198
154.1,1.15,49226
153.8,1.15,49217
153.6,1.15,49126
153.9,1.15,49182
154.0,1.15,49190
153.8,1.15,49176
154.7,1.15,49184
154.8,1.15,49434
154.8,1.15,49354
154.7,1.15,49386
153.9,1.15,49386
153.3,1.15,49196
154.4,1.15,49202
154.1,1.15,49177
153.9,1.15,49182
153.8,1.15,49242
153.7,1.15,49362
153.7,1.15,49172
154.0,1.15,49175
152.9,1.15,49125
153.8,1.15,49044
154.1,1.15,49247
153.7,1.15,49168
153.9,1.15,49160
153.6,1.15,49122
153.3,1.15,49127
153.7,1.15,49102
154.0,1.15,49010
153.9,1.15,49068
153.7,1.15,49129
153.7,1.15,48992
154.2,1.15,49155
154.0,1.15,49237
153.9,1.15,49126
153.8,1.15,49130
154.1,1.15,49143
154.2,1.15,49053
154.3,1.15,49139
154.1,1.15,49153
153.5,1.15,49188
153.9,1.15,49126
153.7,1.15,49142
153.9,1.15,49200
154.2,1.15,49067
153.9,1.15,49138
153.7,1.15,49121
153.8,1.15,49165
154.1,1.15,49133
154.0,1.15,49203
154.3,1.15,49126
153.7,1.15,49128
154.1,1.15,49164
154.2,1.15,49131
153.8,1.15,49268
153.9,1.15,49179
154.2,1.15,49211
153.8,1.15,49221
154.1,1.15,49155
153.7,1.15,49119
153.8,1.15,49078
154.4,1.15,49170
153.8,1.15,49115
153.3,1.15,49214
153.7,1.15,49118
153.5,1.15,49127
154.1,1.15,49122
153.5,1.15,49058
154.1,1.15,49143
153.6,1.15,49134
153.9,1.15,49243
153.7,1.15,49137
153.8,1.15,49181
153.9,1.15,49097
153.7,1.15,49211
154.0,1.15,49133
153.4,1.15,49117
154.1,1.15,49209
153.7,1.15,49131
153.4,1.15,49066
154.0,1.15,49161
154.0,1.15,49116
154.1,1.15,49134
154.2,1.15,49074
153.4,1.15,49181
153.7,1.15,49092
153.8,1.15,49154
153.7,1.15,49210
153.5,1.15,49113
153.8,1.15,49181
154.0,1.15,49140
153.6,1.15,49148
154.1,1.15,49130
154.1,1.15,49199
153.5,1.15,49150
154.0,1.15,49099
153.9,1.15,49111
154.4,1.15,49064
154.0,1.15,49090
153.5,1.15,49083
154.3,1.15,49203
154.2,1.15,49103
154.2,1.15,49204
153.5,1.15,49147
154.0,1.15,49235
154.2,1.15,49153
153.3,1.15,49114
154.1,1.15,49188
154.0,1.15,49165
153.7,1.15,49188
154.0,1.15,49115
153.8,1.15,49050
153.6,1.15,49139
153.5,1.15,49299
153.8,1.15,49149
153.8,1.15,49156
154.0,1.15,49180
153.4,1.15,49205
154.2,1.15,49176
153.7,1.15,49137
154.4,1.15,49215
154.0,1.15,49201
153.7,1.15,49282
154.2,1.15,49219
154.2,1.15,49233
153.8,1.15,49259
154.2,1.15,49156
154.3,1.15,49281
154.5,1.15,49229
153.9,1.15,49290
153.5,1.15,49167
153.8,1.15,49173
154.1,1.15,49217
154.0,1.15,49289
153.7,1.15,49206
154.4,1.15,49205
153.8,1.15,49235
154.2,1.15,49167
154.0,1.15,49232
154.5,1.15,49170
154.1,1.15,49241
154.2,1.15,49223
154.3,1.15,49160
154.1,1.15,49244
154.2,1.15,49202
153.8,1.15,49233
154.4,1.15,49105
153.7,1.15,49257
154.4,1.15,49107
154.2,1.15,49378
153.6,1.15,49161
154.4,1.15,49307
154.5,1.15,49231
153.6,1.15,49273
154.2,1.15,49234
154.1,1.15,49253
154.1,1.15,49272
154.8,1.15,49179
154.2,1.15,49314
153.7,1.15,49201
154.2,1.15,49174
154.0,1.15,49277
154.3,1.15,49189
154.3,1.15,49301
154.3,1.15,49110
154.0,1.15,49213
153.9,1.15,49278
154.1,1.15,49268
154.4,1.15,49213
154.2,1.15,49352
154.2,1.15,49203
154.3,1.15,49213
154.3,1.15,49203
154.7,1.15,49335
154.0,1.15,49255
154.4,1.15,49217
154.2,1.15,49309
153.9,1.15,49211
154.5,1.15,49241
154.2,1.15,49274
154.6,1.15,49259
155.3,1.15,49207
153.9,1.15,49340
154.3,1.15,49285
154.0,1.15,49264
154.0,1.15,49313
154.0,1.15,49313
154.3,1.15,49277
154.0,1.15,49267
154.4,1.15,49268
154.5,1.15,49249
154.0,1.15,49328
154.0,1.15,49318
