Power,p2,m_gas
259.5,1.64,70906
259.2,1.64,70962
259.0,1.64,70884
259.4,1.64,70768
259.2,1.63,70894
259.0,1.64,70946
259.2,1.64,70870
259.3,1.64,70857
259.8,1.64,70958
259.3,1.64,70943
259.5,1.64,70893
259.2,1.63,70900
259.1,1.64,71005
259.5,1.64,70820
259.2,1.64,70998
259.3,1.64,70889
259.1,1.64,71032
259.2,1.64,70962
260.2,1.64,71081
259.5,1.64,70925
259.3,1.64,70925
259.7,1.64,71011
259.9,1.64,70893
259.6,1.64,70904
259.8,1.64,70925
259.6,1.64,71068
259.3,1.64,71060
259.3,1.64,70891
259.3,1.64,70973
260.0,1.64,70762
259.1,1.64,71080
259.8,1.64,70964
259.8,1.64,70880
260.1,1.64,70973
259.5,1.64,71020
259.4,1.64,70911
259.8,1.64,70960
259.9,1.64,71022
259.3,1.64,70978
259.9,1.64,70896
260.1,1.64,70973
259.6,1.64,71001
260.0,1.64,71000
260.4,1.64,70973
259.6,1.64,71077
260.3,1.64,70933
260.4,1.64,70941
259.5,1.64,71001
260.3,1.64,70892
259.7,1.64,71067
260.1,1.64,71026
260.6,1.64,70925
259.8,1.64,71026
259.4,1.64,70931
259.6,1.64,71082
259.8,1.64,70942
259.6,1.64,71055
260.3,1.64,71055
260.2,1.64,71042
259.4,1.64,71095
259.8,1.64,70997
260.9,1.64,70995
260.0,1.64,71072
260.1,1.64,71227
259.6,1.64,71173
259.7,1.64,70955
260.3,1.64,70964
258.6,1.64,71000
261.3,1.64,71059
259.7,1.64,70995
259.8,1.64,71039
259.7,1.64,71014
259.5,1.64,70955
259.3,1.64,70980
260.4,1.64,71026
259.3,1.64,70984
259.3,1.64,70994
259.5,1.64,71030
259.5,1.64,71018
259.2,1.64,71080
259.6,1.64,71005
259.6,1.64,70904
259.6,1.64,71007
259.6,1.64,70849
260.0,1.64,70979
260.3,1.64,71069
260.2,1.64,71200
260.0,1.64,71013
259.3,1.64,70964
259.8,1.64,71032
259.5,1.64,71076
259.7,1.64,70964
259.8,1.64,71064
259.7,1.64,70980
260.0,1.64,71014
260.0,1.64,70978
259.8,1.64,71053
259.6,1.64,71035
259.4,1.64,71019
259.1,1.64,71024
259.4,1.64,71082
259.9,1.64,70993
260.1,1.64,70894
259.8,1.64,70932
259.5,1.64,70947
259.3,1.64,70963
259.4,1.64,70994
259.4,1.64,70930
259.3,1.64,71003
260.1,1.64,70963
259.9,1.64,71085
260.3,1.64,71084
260.0,1.64,71106
260.1,1.64,70965
259.9,1.64,71033
259.9,1.64,71037
259.7,1.64,70969
260.1,1.64,71032
259.7,1.64,70911
260.0,1.64,71113
260.0,1.64,71027
259.7,1.64,70970
259.8,1.64,70963
260.1,1.64,70850
259.9,1.64,71013
259.9,1.64,70954
260.1,1.64,71037
259.8,1.64,71004
260.0,1.64,70968
259.6,1.64,71017
260.5,1.64,70961
260.2,1.64,70979
260.2,1.64,71223
260.2,1.64,71077
260.0,1.64,71064
260.0,1.64,71012
259.4,1.64,71000
260.1,1.64,70894
259.5,1.64,71003
260.1,1.64,70937
260.2,1.64,71048
259.7,1.64,71009
260.0,1.64,70957
259.4,1.64,71026
260.1,1.64,70884
260.0,1.64,71042
259.9,1.64,70997
259.5,1.64,71020
259.5,1.64,71052
259.6,1.64,70955
259.7,1.64,70928
259.4,1.64,70871
260.1,1.64,70981
259.5,1.64,70915
259.5,1.64,71042
260.2,1.64,71018
259.7,1.64,70927
259.9,1.64,70977
259.8,1.64,70912
259.8,1.64,70977
259.8,1.64,70955
259.9,1.64,70958
260.3,1.64,71037
260.5,1.64,70952
260.5,1.64,71061
259.9,1.64,71017
259.8,1.64,71077
259.6,1.64,70974
260.8,1.64,70947
259.7,1.64,70957
260.9,1.64,70927
259.6,1.64,71010
259.9,1.64,71060
259.1,1.64,70987
259.7,1.64,70942
259.9,1.64,70989
260.0,1.64,71056
260.4,1.64,70934
259.6,1.64,71129
260.1,1.64,70951
260.5,1.64,70971
259.6,1.64,70995
260.1,1.64,71002
260.3,1.64,70981
259.9,1.64,70987
260.0,1.64,70972
259.8,1.64,71010
259.8,1.64,70879
260.3,1.64,71053
259.8,1.64,71054
260.2,1.64,70987
260.4,1.64,70971
260.2,1.64,71021
260.9,1.64,70951
260.4,1.64,71155
260.6,1.64,71047
260.6,1.64,71170
260.5,1.64,71217
260.3,1.64,71054
260.2,1.64,71095
260.9,1.64,70938
259.8,1.64,70983
260.1,1.64,70991
259.9,1.64,70879
260.1,1.64,70933
260.0,1.64,71175
260.1,1.64,71014
260.2,1.64,70954
260.5,1.64,70953
260.0,1.64,71032
260.2,1.64,70998
260.1,1.64,70974
260.1,1.64,71024
260.5,1.64,71052
259.8,1.64,71050
259.9,1.64,70997
259.9,1.64,71055
260.2,1.64,70953
260.4,1.64,71070
260.1,1.64,71054
259.9,1.64,71016
260.0,1.64,71085
260.1,1.64,71008
260.2,1.64,71083
260.1,1.64,71046
259.9,1.64,71174
259.7,1.64,71041
260.3,1.64,70957
259.4,1.64,71061
261.3,1.64,70813
259.9,1.64,71238
259.9,1.64,71069
260.3,1.64,71005
260.0,1.64,71038
260.1,1.64,70992
259.9,1.64,71014
260.5,1.64,71062
260.2,1.64,71091
259.8,1.64,71020
260.5,1.64,71019
260.8,1.64,71055
260.1,1.64,71193
260.0,1.64,71054
259.9,1.64,71109
260.2,1.64,70989
260.1,1.64,70983
259.9,1.64,70961
260.1,1.64,71019
259.7,1.64,70937
259.5,1.64,70944
259.6,1.64,71026
260.1,1.64,70959
259.5,1.64,70963
259.7,1.64,70999
260.1,1.64,70904
259.5,1.64,70931
259.4,1.64,71009
259.9,1.64,70836
260.1,1.64,70986
259.9,1.64,71007
260.3,1.64,70973
259.7,1.64,71024
260.1,1.64,71094
259.8,1.64,71035
259.7,1.64,70913
259.5,1.64,71035
260.2,1.64,71000
259.9,1.64,71057
259.9,1.64,71020
260.1,1.64,71058
259.7,1.64,71018
284.5,1.75,76939
284.9,1.75,76812
285.3,1.75,76818
284.7,1.75,77042
285.0,1.75,77057
284.7,1.75,77056
285.3,1.75,76985
284.2,1.75,76934
285.0,1.75,76918
284.8,1.75,76926
285.3,1.75,77004
284.5,1.75,76871
284.7,1.75,76950
284.7,1.75,76823
284.5,1.75,76955
284.9,1.75,76922
284.4,1.75,76967
284.5,1.75,76904
284.2,1.75,77021
284.8,1.75,76845
284.8,1.75,76870
283.8,1.75,76967
284.5,1.75,76758
284.4,1.75,76857
284.9,1.75,76826
284.4,1.75,76998
284.1,1.75,76886
284.8,1.75,76900
284.3,1.75,76973
284.8,1.75,76891
284.4,1.75,76993
285.0,1.75,76764
285.9,1.75,77196
286.0,1.75,77190
285.7,1.75,77166
285.0,1.75,77136
284.9,1.75,77013
284.7,1.75,77031
284.1,1.75,76935
284.1,1.75,77000
284.7,1.75,76888
284.0,1.75,76904
284.9,1.75,76878
284.3,1.75,76790
284.5,1.75,76915
284.4,1.75,77005
284.1,1.75,76961
284.4,1.75,76895
284.2,1.75,76926
283.7,1.75,76859
284.5,1.75,76718
285.3,1.75,76895
284.7,1.75,76932
284.2,1.75,77013
284.0,1.75,76948
284.1,1.75,76721
283.9,1.75,76930
284.1,1.75,76806
283.8,1.74,76944
283.9,1.75,76978
284.6,1.75,76885
284.3,1.75,76902
284.6,1.75,76759
284.6,1.74,76875
283.7,1.75,76806
284.0,1.74,76834
284.3,1.74,76878
284.0,1.74,76984
283.5,1.74,76932
283.9,1.74,76770
283.5,1.75,76943
284.8,1.74,76669
284.1,1.74,77038
283.8,1.74,76857
284.2,1.74,76804
283.4,1.74,76856
284.1,1.74,76722
283.1,1.74,76897
283.7,1.74,76746
283.7,1.74,76857
283.7,1.74,76713
284.0,1.74,76866
283.7,1.74,76830
284.2,1.74,76799
283.4,1.74,76934
283.8,1.74,76889
283.4,1.74,76835
283.3,1.74,76848
282.7,1.74,76868
283.0,1.74,76777
283.6,1.74,76813
283.3,1.74,76773
283.0,1.74,76828
283.3,1.74,76779
283.0,1.74,76808
284.2,1.74,76677
283.4,1.74,76727
283.6,1.74,76729
283.1,1.74,76757
282.9,1.74,76862
282.9,1.74,76793
283.4,1.74,76844
283.3,1.74,76762
283.4,1.74,76804
283.0,1.74,76699
283.1,1.74,76858
283.9,1.74,76776
283.1,1.74,77005
283.4,1.74,76850
283.2,1.74,76771
283.1,1.74,76843
283.3,1.74,76717
282.8,1.74,76754
284.3,1.74,76770
284.0,1.74,76949
282.9,1.74,76795
282.8,1.74,76759
282.9,1.74,76734
283.0,1.74,76622
282.8,1.74,76833
283.2,1.74,76815
282.6,1.74,76976
283.2,1.74,76733
282.8,1.74,76577
282.7,1.74,76860
282.8,1.74,76623
283.2,1.74,76762
283.1,1.74,76801
282.9,1.74,76854
283.2,1.74,76895
283.3,1.74,76806
283.4,1.74,76733
283.0,1.74,76606
282.5,1.74,76795
283.4,1.74,76827
282.8,1.74,76765
282.6,1.74,76818
283.4,1.74,76773
283.0,1.74,76775
283.8,1.74,76790
283.1,1.74,76714
283.2,1.74,76821
283.5,1.74,76652
283.4,1.74,76808
283.1,1.74,76748
283.4,1.74,76853
283.1,1.74,76751
283.4,1.74,76868
283.1,1.74,76798
283.2,1.74,76943
283.1,1.74,76902
283.6,1.74,76771
283.5,1.74,76821
283.0,1.74,76788
283.1,1.74,76783
283.1,1.74,76827
283.1,1.74,76797
282.6,1.74,76853
282.6,1.74,76696
283.0,1.74,76767
282.7,1.74,76624
281.9,1.74,76748
283.0,1.74,76716
282.6,1.74,76877
283.0,1.74,76752
282.9,1.74,76728
282.0,1.74,76716
282.7,1.74,76689
282.3,1.74,76797
283.9,1.74,76819
282.9,1.74,76942
282.2,1.74,76842
282.1,1.73,76681
282.5,1.74,76734
282.1,1.74,76692
282.4,1.73,76757
281.9,1.74,76700
282.7,1.73,76734
282.3,1.74,76749
282.4,1.74,76729
281.9,1.73,76639
282.4,1.73,76692
282.6,1.73,76696
282.4,1.74,76887
282.2,1.73,76717
282.6,1.73,76735
282.1,1.73,76806
282.0,1.73,76707
282.0,1.73,76736
282.1,1.73,76696
282.2,1.73,76654
281.7,1.73,76747
282.2,1.73,76653
281.7,1.73,76715
281.7,1.73,76656
281.8,1.73,76474
281.8,1.73,76562
281.4,1.73,76650
282.9,1.73,76685
281.9,1.73,76493
281.9,1.73,76568
282.2,1.73,76626
281.3,1.73,76531
282.2,1.73,76576
282.5,1.73,76559
281.6,1.73,76657
281.5,1.73,76549
281.7,1.73,76371
281.9,1.73,76536
282.1,1.73,76590
281.7,1.73,76690
281.9,1.73,76637
281.2,1.73,76656
281.5,1.73,76572
281.9,1.73,76411
282.1,1.73,76557
282.0,1.73,76448
282.0,1.73,76704
281.7,1.73,76636
282.0,1.73,76561
281.2,1.73,76715
281.0,1.72,76603
281.4,1.73,76624
281.1,1.73,76539
281.7,1.72,76542
281.6,1.72,76713
281.1,1.73,76611
281.0,1.72,76636
281.2,1.72,76471
280.9,1.73,76711
281.3,1.72,76485
280.2,1.72,76569
281.3,1.72,76504
281.0,1.72,76490
281.0,1.72,76584
281.2,1.72,76667
281.1,1.72,76655
281.9,1.72,76470
281.6,1.72,76700
281.2,1.72,76741
282.5,1.72,76524
281.8,1.72,76742
281.2,1.72,76675
281.4,1.72,76750
281.0,1.72,76550
280.5,1.72,76589
281.1,1.72,76512
280.5,1.72,76461
280.8,1.72,76409
280.4,1.72,76415
280.8,1.72,76547
280.8,1.72,76482
281.0,1.72,76569
280.7,1.72,76557
280.7,1.72,76549
280.8,1.72,76527
280.3,1.72,76428
280.5,1.72,76659
280.2,1.72,76571
280.6,1.72,76646
280.6,1.72,76552
280.6,1.72,76625
281.1,1.72,76596
280.6,1.72,76522
280.7,1.72,76652
280.2,1.72,76483
281.5,1.72,76592
280.7,1.72,76579
280.5,1.72,76512
280.5,1.72,76594
281.4,1.72,76521
280.4,1.72,76584
280.7,1.72,76592
280.9,1.72,76492
280.8,1.72,76549
280.9,1.72,76544
281.3,1.72,76445
280.4,1.72,76525
280.9,1.72,76512
280.5,1.72,76610
280.8,1.72,76558
280.7,1.72,76574
280.6,1.72,76504
280.3,1.72,76525
280.9,1.72,76527
280.9,1.72,76497
280.1,1.72,76464
281.0,1.72,76457
279.6,1.72,76607
280.4,1.72,76543
280.8,1.72,76597
280.7,1.72,76472
280.5,1.72,76492
281.2,1.72,76483
280.6,1.72,76535
280.8,1.72,76606
279.8,1.72,76506
280.9,1.72,76384
280.1,1.72,76576
280.5,1.72,76438
280.9,1.71,76590
280.1,1.71,76557
280.9,1.71,76584
280.1,1.71,76498
280.3,1.71,76446
281.5,1.72,76495
280.6,1.71,76640
280.6,1.72,76627
281.3,1.71,76473
281.5,1.71,76608
280.1,1.71,76544
280.2,1.71,76471
279.9,1.71,76546
280.2,1.71,76422
280.6,1.71,76452
280.7,1.71,76609
280.6,1.71,76585
280.9,1.71,76682
280.1,1.71,76650
280.3,1.71,76534
279.9,1.71,76649
279.6,1.71,76460
280.1,1.71,76623
279.8,1.71,76516
279.8,1.71,76563
279.3,1.71,76572
279.7,1.71,76499
279.9,1.71,76498
280.5,1.71,76482
280.4,1.71,76596
279.6,1.71,76535
280.2,1.71,76479
280.1,1.71,76606
280.2,1.71,76485
280.3,1.71,76527
279.7,1.71,76623
279.6,1.71,76517
280.2,1.71,76378
279.9,1.71,76480
279.5,1.71,76610
280.2,1.71,76475
280.2,1.71,76674
279.7,1.71,76634
280.5,1.71,76577
280.1,1.71,76621
280.2,1.71,76526
279.9,1.71,76497
279.9,1.71,76483
279.7,1.71,76512
280.2,1.71,76493
279.8,1.71,76574
280.1,1.71,76585
279.9,1.71,76564
279.6,1.71,76752
279.7,1.71,76609
279.8,1.71,76535
280.7,1.71,76633
280.4,1.71,76503
280.5,1.71,76648
279.5,1.71,76720
279.9,1.71,76637
280.0,1.71,76568
280.5,1.71,76583
280.2,1.71,76755
280.4,1.71,76537
279.5,1.71,76570
280.1,1.71,76587
279.8,1.71,76690
279.6,1.71,76653
279.8,1.71,76589
280.1,1.71,76556
279.0,1.71,76492
279.8,1.71,76442
279.5,1.71,76563
280.2,1.71,76354
280.4,1.71,76591
279.6,1.71,76638
280.2,1.71,76566
279.5,1.71,76578
278.6,1.71,76526
279.1,1.7,76361
279.4,1.7,76386
278.8,1.7,76597
279.0,1.7,76293
279.5,1.7,76400
278.5,1.7,76414
278.0,1.7,76231
278.0,1.7,76270
279.2,1.7,76144
278.3,1.7,76335
279.1,1.7,76162
278.2,1.7,76359
277.6,1.7,76109
278.5,1.7,76179
278.5,1.7,76363
279.5,1.7,76230
278.5,1.71,76475
278.7,1.7,76339
279.4,1.7,76432
278.4,1.7,76278
279.7,1.7,76285
278.1,1.7,76576
279.0,1.7,76279
278.2,1.7,76355
277.8,1.7,76327
279.2,1.7,76085
278.0,1.7,76438
278.5,1.7,76192
278.9,1.7,76273
278.3,1.7,76348
278.0,1.7,76258
276.9,1.7,76187
278.9,1.7,76069
277.4,1.7,76387
278.9,1.7,76135
278.8,1.7,76332
277.4,1.7,76376
278.4,1.7,76055
277.3,1.7,76346
279.3,1.7,76169
278.4,1.7,76431
279.1,1.7,76214
277.7,1.7,76384
277.8,1.7,76004
278.6,1.7,76074
277.4,1.7,76226
278.3,1.7,76053
277.8,1.7,76313
277.6,1.7,76141
278.5,1.7,76013
277.0,1.7,76305
279.5,1.7,75962
277.2,1.7,76416
278.7,1.7,75916
277.3,1.7,76353
277.7,1.7,76051
278.2,1.7,76052
278.3,1.7,76153
279.2,1.7,76060
278.2,1.7,76191
278.3,1.7,76146
277.5,1.7,76142
276.9,1.7,75952
277.4,1.7,75962
277.3,1.7,75979
277.8,1.7,76007
276.6,1.7,76163
277.6,1.7,75913
276.7,1.7,76152
277.2,1.7,75937
278.5,1.7,76038
276.8,1.7,76247
278.0,1.7,75923
277.7,1.7,76283
278.1,1.7,76122
277.7,1.7,76266
278.0,1.7,76152
278.7,1.7,76230
276.9,1.7,76301
279.2,1.7,76022
277.4,1.7,76490
276.9,1.7,76154
277.5,1.7,76031
277.9,1.7,76136
278.1,1.7,76166
277.9,1.7,76417
278.6,1.7,76171
277.9,1.7,76364
278.8,1.7,76125
277.2,1.7,76182
276.3,1.7,76170
277.6,1.7,75891
276.7,1.7,76193
278.3,1.7,75934
278.2,1.7,76361
277.2,1.7,76124
277.4,1.7,75878
276.3,1.7,76257
278.0,1.69,75844
276.0,1.7,76210
276.5,1.7,75873
277.8,1.7,75989
276.3,1.7,76086
278.8,1.7,75820
276.3,1.7,76301
278.4,1.7,75817
277.7,1.7,75987
277.4,1.7,76138
278.5,1.7,76030
276.5,1.7,76442
277.9,1.7,75912
277.8,1.7,76203
276.4,1.7,76109
278.1,1.7,75759
275.5,1.7,76107
277.7,1.69,75789
276.6,1.7,76259
278.3,1.7,75828
276.9,1.7,76374
277.4,1.7,75998
277.2,1.7,75972
277.4,1.7,75986
278.3,1.7,76044
276.7,1.7,76220
278.6,1.7,75922
277.1,1.7,76330
276.7,1.7,76037
277.2,1.7,76013
277.1,1.7,76088
277.3,1.7,76023
277.7,1.7,76147
277.7,1.7,76113
278.1,1.7,76036
276.1,1.7,76307
278.4,1.7,75773
276.3,1.7,76310
277.7,1.7,75974
276.3,1.7,76195
277.5,1.7,75945
277.3,1.7,76044
276.3,1.7,76101
277.9,1.7,75823
277.1,1.7,76261
277.7,1.7,76003
277.1,1.7,76043
277.2,1.7,76064
277.9,1.7,76126
277.3,1.7,76141
278.0,1.7,76038
277.2,1.7,76219
277.8,1.7,76138
277.8,1.7,76173
275.9,1.7,76177
277.6,1.7,75871
276.5,1.7,76214
278.3,1.7,75987
277.0,1.7,76399
277.8,1.7,76020
276.9,1.7,76263
277.6,1.7,76094
277.6,1.7,76155
277.8,1.7,76192
277.5,1.7,76117
278.5,1.7,76170
276.9,1.7,76245
278.5,1.7,75963
276.9,1.7,76316
277.7,1.7,75929
276.9,1.7,76159
277.6,1.7,76109
277.5,1.7,76221
276.3,1.7,76190
278.1,1.7,75818
276.2,1.7,76265
277.7,1.7,75924
277.0,1.7,76235
278.0,1.7,76066
277.4,1.7,76285
277.5,1.7,76088
277.4,1.7,76173
277.1,1.7,76208
278.4,1.7,75981
278.0,1.7,76401
277.3,1.7,76197
276.8,1.7,76096
276.2,1.7,76125
278.2,1.7,75839
277.0,1.7,76313
277.5,1.7,76030
276.8,1.7,76278
278.5,1.7,76070
277.2,1.7,76476
277.1,1.7,76112
278.0,1.7,76104
276.9,1.7,76298
277.8,1.7,76031
277.5,1.7,76227
277.6,1.7,76270
277.4,1.7,76135
277.9,1.7,76063
277.9,1.7,76331
278.1,1.7,76241
278.0,1.7,76181
277.3,1.7,76362
277.5,1.7,76188
277.4,1.7,76225
277.6,1.7,76176
278.6,1.7,76122
277.1,1.7,76344
278.5,1.7,76042
278.1,1.7,76344
277.5,1.7,76246
278.5,1.7,76209
278.2,1.7,76303
278.6,1.7,76205
277.7,1.7,76226
277.6,1.7,76116
277.4,1.7,76168
277.0,1.7,76125
278.2,1.7,75982
276.6,1.7,76187
277.6,1.7,75976
277.4,1.7,76293
278.3,1.7,76055
276.9,1.7,76237
277.0,1.7,76056
277.3,1.7,76108
277.2,1.7,76089
278.2,1.7,76020
277.6,1.7,76142
277.8,1.7,76099
278.6,1.7,76196
277.6,1.7,76248
277.5,1.7,76121
277.4,1.7,76129
277.7,1.7,76098
277.8,1.7,76215
278.3,1.7,76138
278.3,1.7,76192
277.8,1.7,76156
278.5,1.7,76142
276.1,1.7,76286
278.8,1.7,75888
277.1,1.7,76441
277.5,1.7,76067
278.0,1.7,76297
277.6,1.7,76285
278.4,1.7,76136
277.0,1.7,76427
278.4,1.7,75992
277.4,1.7,76455
278.1,1.7,76118
277.9,1.7,76310
278.0,1.7,76249
278.5,1.7,76268
277.1,1.7,76395
278.7,1.7,76119
278.5,1.7,76415
277.4,1.7,76401
278.1,1.7,76233
277.3,1.7,76399
279.3,1.7,76194
278.5,1.7,76419
278.5,1.7,76262
277.3,1.7,76320
278.2,1.7,76261
278.4,1.7,76278
277.6,1.7,76329
277.7,1.7,76234
278.1,1.7,76381
280.0,1.7,76340
278.2,1.7,76644
277.9,1.7,76301
277.9,1.7,76385
279.1,1.7,76313
279.4,1.7,76690
279.8,1.71,76775
279.0,1.7,76669
279.6,1.71,76717
279.9,1.7,76741
279.6,1.71,76695
280.6,1.71,76698
280.4,1.71,76723
279.5,1.7,76850
280.3,1.7,76721
279.6,1.7,76670
279.6,1.7,76736
279.5,1.7,76709
279.6,1.71,76765
279.6,1.71,76694
280.0,1.7,76725
280.1,1.71,76717
279.6,1.71,76671
279.8,1.71,76644
279.9,1.71,76698
279.6,1.71,76700
280.1,1.71,76759
280.0,1.71,76730
279.8,1.71,76765
280.4,1.71,76617
279.2,1.71,76770
279.9,1.71,76548
280.2,1.71,76864
279.5,1.71,76830
280.0,1.71,76712
280.0,1.71,76663
280.5,1.71,76747
279.8,1.71,76756
279.5,1.71,76652
280.1,1.71,76734
280.0,1.71,76761
280.0,1.71,76841
279.7,1.71,76660
280.1,1.71,76639
279.8,1.71,76749
280.4,1.71,76642
279.5,1.71,76879
280.1,1.71,76687
280.4,1.71,76734
280.4,1.71,76778
280.2,1.71,76783
280.2,1.71,76671
280.4,1.71,76704
279.6,1.71,76844
280.5,1.71,76691
280.7,1.71,76627
279.6,1.71,76710
280.0,1.71,76658
279.7,1.71,76659
279.7,1.71,76826
280.4,1.71,76722
280.4,1.71,76778
280.5,1.71,76608
280.1,1.71,76751
279.8,1.71,76746
280.3,1.71,76755
280.0,1.71,76823
280.0,1.71,76674
279.8,1.71,76712
280.3,1.71,76759
279.7,1.71,76797
280.5,1.71,76717
280.7,1.71,76695
280.3,1.71,76910
280.3,1.71,76706
280.5,1.71,76763
280.3,1.71,76762
280.0,1.71,76706
280.3,1.71,76732
280.5,1.71,76665
280.4,1.71,76719
281.2,1.71,76760
281.0,1.71,76895
280.6,1.71,76711
280.4,1.71,76928
280.2,1.71,76720
279.6,1.71,76626
280.2,1.71,76682
280.1,1.71,76812
280.5,1.71,76805
281.8,1.71,76826
280.7,1.71,76902
280.3,1.71,76725
280.1,1.71,76697
280.5,1.71,76803
281.0,1.71,76817
280.4,1.71,76807
280.0,1.71,76736
279.7,1.71,76699
280.9,1.71,76788
280.5,1.71,76736
281.0,1.71,76797
280.2,1.71,76858
280.2,1.71,76711
280.7,1.71,76837
280.8,1.71,76715
280.1,1.71,76796
280.3,1.71,76748
280.1,1.71,76783
280.4,1.71,76756
280.9,1.71,76717
280.1,1.71,76731
280.4,1.72,76574
280.8,1.71,76758
280.2,1.71,76807
280.0,1.72,76783
280.4,1.71,76795
280.0,1.71,76864
280.0,1.71,76733
280.2,1.71,76775
280.5,1.71,76828
280.4,1.71,76819
279.8,1.71,76770
280.4,1.71,76541
280.3,1.71,76764
280.2,1.71,76699
280.2,1.72,76803
280.6,1.71,76857
280.1,1.71,76808
280.5,1.71,76679
280.5,1.71,76893
280.0,1.71,76757
279.7,1.72,76697
281.0,1.71,76699
280.3,1.71,76770
280.1,1.71,76826
280.7,1.71,76821
279.8,1.72,76696
280.4,1.71,76723
280.8,1.71,76685
279.8,1.71,76895
280.6,1.71,76748
279.8,1.71,76837
280.3,1.71,76641
280.2,1.71,76780
280.2,1.71,76727
280.0,1.72,76664
280.4,1.71,76737
280.1,1.71,76952
281.2,1.71,76842
280.0,1.71,76766
280.0,1.71,76797
281.0,1.71,76697
280.2,1.71,76726
280.3,1.71,76817
280.2,1.72,76815
280.4,1.71,76817
280.3,1.71,76675
279.9,1.71,76902
280.2,1.71,76724
280.5,1.71,76790
280.2,1.71,76709
280.0,1.71,76823
280.4,1.71,76863
280.9,1.71,76848
280.2,1.71,77064
281.0,1.71,76681
280.7,1.71,77054
280.2,1.72,76767
279.9,1.71,76830
280.4,1.72,76717
280.6,1.71,76829
280.4,1.71,76790
280.7,1.71,76620
280.4,1.71,76799
280.0,1.71,76785
280.8,1.72,76724
280.3,1.72,76785
280.5,1.71,76695
280.6,1.71,76828
280.2,1.71,76696
280.7,1.72,76709
280.3,1.72,76711
280.3,1.71,76723
280.4,1.71,76701
280.6,1.72,76705
280.0,1.71,76767
280.8,1.72,76684
279.8,1.71,76783
280.0,1.72,76855
280.5,1.71,76817
280.5,1.71,76726
280.0,1.72,76724
280.3,1.71,76800
280.5,1.72,76690
280.1,1.71,76720
280.1,1.72,76719
279.7,1.71,76716
280.0,1.72,76651
279.9,1.72,76691
280.8,1.71,76755
280.5,1.72,76838
280.1,1.71,76799
280.2,1.72,76761
280.5,1.72,76740
280.6,1.72,76636
280.2,1.72,76821
280.4,1.71,76769
280.7,1.72,76884
280.3,1.71,76782
280.5,1.72,76786
281.1,1.72,76733
281.0,1.72,76749
280.3,1.72,76729
279.4,1.72,76814
280.7,1.72,76741
280.1,1.72,76700
279.9,1.72,76705
280.5,1.72,76778
280.5,1.72,76661
280.1,1.72,76651
280.4,1.72,76776
280.9,1.72,76605
280.6,1.72,76747
280.3,1.72,76800
281.2,1.72,76643
281.0,1.72,76799
280.8,1.72,76764
280.3,1.72,76931
280.4,1.72,76817
280.4,1.72,76619
281.0,1.72,76780
280.9,1.72,76768
281.2,1.72,76809
279.9,1.72,76880
280.4,1.71,76771
280.3,1.72,76699
280.8,1.71,76712
281.0,1.72,76747
280.4,1.72,76678
280.6,1.72,76775
280.4,1.71,76715
280.7,1.72,76754
280.6,1.72,76797
280.6,1.72,76762
280.5,1.72,76564
279.9,1.72,76794
281.2,1.72,76852
280.8,1.72,76810
280.0,1.72,76708
280.8,1.72,76709
280.6,1.72,76773
280.3,1.72,76754
280.4,1.72,76771
280.4,1.72,76721
280.0,1.72,76802
281.2,1.72,76825
280.5,1.72,76799
281.2,1.72,76634
280.6,1.72,76860
280.6,1.72,76794
281.6,1.72,76750
280.8,1.72,76888
280.3,1.72,76743
281.4,1.72,76773
280.9,1.72,76704
281.2,1.72,76731
280.5,1.72,76879
280.9,1.72,76607
280.9,1.72,76638
281.1,1.72,76811
280.7,1.72,76898
280.9,1.72,76779
281.0,1.72,76715
281.4,1.72,76804
281.8,1.72,76773
280.8,1.72,76944
280.9,1.72,76869
281.2,1.72,76781
280.5,1.72,76844
281.3,1.72,76651
280.7,1.72,76872
281.5,1.72,76776
282.3,1.72,76782
281.0,1.72,76857
281.4,1.72,76661
281.5,1.72,76831
281.1,1.72,76952
281.4,1.72,77010
281.8,1.72,76954
280.9,1.72,76850
280.9,1.72,76872
281.4,1.72,76737
281.0,1.72,76709
281.4,1.72,76754
281.1,1.72,77109
280.5,1.72,76930
280.9,1.72,76842
280.6,1.72,76811
280.3,1.72,76876
281.4,1.72,76620
281.3,1.72,76840
280.9,1.72,76771
280.8,1.72,76829
281.1,1.72,76713
280.7,1.72,76771
281.1,1.72,76793
281.2,1.72,76805
280.6,1.72,76945
281.0,1.72,76885
280.9,1.72,76815
280.8,1.72,76869
280.8,1.72,76818
280.8,1.72,76846
280.6,1.72,76693
281.4,1.72,76795
280.9,1.72,76860
280.8,1.72,76804
281.1,1.72,76898
280.9,1.72,76754
280.4,1.72,76802
280.7,1.72,76649
280.9,1.72,76936
281.1,1.72,76905
281.1,1.72,76809
281.4,1.72,76896
280.7,1.72,76847
281.2,1.72,76833
281.0,1.72,76868
280.9,1.72,76994
280.6,1.72,76850
280.5,1.72,76619
280.8,1.72,76808
280.7,1.72,76847
281.0,1.72,76816
280.7,1.72,76746
280.6,1.72,76868
281.2,1.72,76774
281.6,1.72,76691
280.6,1.72,76828
280.8,1.72,76704
281.3,1.72,76800
280.8,1.72,76837
280.8,1.72,76780
281.0,1.72,76778
281.3,1.73,76711
281.0,1.73,76834
281.2,1.73,76769
281.4,1.73,76856
281.2,1.73,76804
